,Date,username,source,location,tweet,num_of_likes,num_of_retweet,Date1,Month,cleaned_tweets,score,sentiment
514,2022-09-13 10:02:14+00:00,sumitgupta4all,Hootsuite Inc.,"Amsterdam, The Netherlands","if you lost your job from the recent tech layoffs, I can offer you (at no cost)

* A conversation to turn it into an opportunity - to do what you always wanted to. 

I have realised that it in crisis believing in yourself is most difficult and most important. 

Please DM me",0,0,2022-09-13,9,if you lost your job from the recent tech layoffs i can offer you at no cost a conversation to turn it into an opportunity  to do what you always wanted to i have realised that it in crisis believing in yourself is most difficult and most important please dm me,-0.6022,Negative
515,2022-09-21 21:24:10+00:00,sillywampa,Twitter Web App,NY,Back in March - May 2021 I interviewed at 3 of the big Real Estate Tech companies. One wanted to make me an offer but I went elsewhere. All 3 have had massive layoffs this year. I feel bad for the people laid off and hope I can help find them new roles.,0,0,2022-09-21,9,back in march  may  i interviewed at  of the big real estate tech companies one wanted to make me an offer but i went elsewhere all  have had massive layoffs this year i feel bad for the people laid off and hope i can help find them new roles,0.3919,Positive
516,2022-09-13 17:59:56+00:00,corybramall,TweetDeck,"Vancouver, British Columbia","Lots of layoffs in tech lately. My fingers are crossed that it won't eventually affect me.

Always good to remember that the company you work for cares deeply about you right up until the moment a number somewhere in a spreadsheet doesn't add up.

Keep those resumes up to date!",41,14,2022-09-13,9,lots of layoffs in tech lately my fingers are crossed that it wont eventually affect mealways good to remember that the company you work for cares deeply about you right up until the moment a number somewhere in a spreadsheet doesnt add upkeep those resumes up to date,0.7351,Positive
517,2022-09-23 15:26:47+00:00,KrisPatel99,Twitter Web App,"New York, NY","""Learn to code"" is slowing turning to ""Learn to build/repair""

Lot of tech layoffs are comming in.",12,1,2022-09-23,9,learn to code is slowing turning to learn to buildrepairlot of tech layoffs are comming in,0.0,Neutral
518,2022-09-04 22:42:50+00:00,tigeridareya,Twitter for iPhone,"Utah, USA","LOL so after MONTHS of my job telling us not to worry after layoffs and that everything was fine, we got told this last week they didn’t know what was gonna happen but to “get prepared”

ANYWAYS, any prospects in tech paying at least $65K, please lmk🥹",23,0,2022-09-04,9,lol so after months of my job telling us not to worry after layoffs and that everything was fine we got told this last week they didn’t know what was gonna happen but to “get prepared”anyways any prospects in tech paying at least  please lmk🥹,0.8295,Positive
519,2022-09-22 15:13:04+00:00,Crypto_POON,Pabbly Connect,Moon,"Breaking News:RT @BreakingStocks_: DESPITE A SLOWING ECONOMY AND WIDESPREAD LAYOFFS IN THE TECH INDUSTRY, MICROSOFT PLANS TO HIRE 1,000 NEW EMPLOYEES IN…

 ⬇️ ⬇️ ⬇️
Comment Retweet Like",0,0,2022-09-22,9,breaking newsrt breakingstocks despite a slowing economy and widespread layoffs in the tech industry microsoft plans to hire  new employees in… ⬇️ ⬇️ ⬇️comment retweet like,0.3612,Positive
520,2022-09-01 02:14:57+00:00,bkavoussi,Twitter Web App,"San Antonio, TX","A lot of young talent moved into the tech industry partly because money was flowing into it, and now funding is drying up, company valuations are down, and there are widespread layoffs. Will this lead to a long-term shift in where young talent goes?",2,0,2022-09-01,9,a lot of young talent moved into the tech industry partly because money was flowing into it and now funding is drying up company valuations are down and there are widespread layoffs will this lead to a longterm shift in where young talent goes,0.6808,Positive
521,2022-09-26 15:13:10+00:00,racheleesthinks,Twitter Web App,Internet,"It looks like layoffs at tech startups peaked over the summer. We are now at around 67,000 people laid off at around 700 tech startups (for 2022). 

I believe 2023 will see layoffs at larger tech companies skyrocket while layoffs at startups remain low.",1,0,2022-09-26,9,it looks like layoffs at tech startups peaked over the summer we are now at around  people laid off at around  tech startups for  i believe  will see layoffs at larger tech companies skyrocket while layoffs at startups remain low,0.1027,Positive
522,2022-09-16 22:16:10+00:00,taobanker,Twitter Web App,,"Right now it's layoffs at tech co's. What you need to see before it's safe to invest in $META, $GOOG is reduced ad spend and bankruptcies. Lots of co's still spinning their wheels jamming out ""one more"" quarter of barely-passable revenue via online ad spend. Revenue miss = gg",4,1,2022-09-16,9,right now its layoffs at tech cos what you need to see before its safe to invest in meta goog is reduced ad spend and bankruptcies lots of cos still spinning their wheels jamming out one more quarter of barelypassable revenue via online ad spend revenue miss  gg,0.5423,Positive
523,2022-09-01 23:34:45+00:00,0x_sterling,Twitter Web App,LA 🌴 🏖️,"Tech layoffs becoming the norm - even $GOOG is teasing this with ""productivity"" announcements - but hiring still remains brutal. 

It's really weird.",0,0,2022-09-01,9,tech layoffs becoming the norm  even goog is teasing this with productivity announcements  but hiring still remains brutal its really weird,-0.8515,Negative
524,2022-09-03 13:14:56+00:00,Ponzi1945,Twitter Web App,,"Tech stocks have entered a feedback loop of falling share prices -&gt; cost cutting -&gt; slowing growth -&gt; layoffs -&gt; equity dilution -&gt; falling share prices.

This will go on for years.",12,1,2022-09-03,9,tech stocks have entered a feedback loop of falling share prices gt cost cutting gt slowing growth gt layoffs gt equity dilution gt falling share pricesthis will go on for years,0.8957,Positive
525,2022-09-20 20:09:42+00:00,YoungWildTycoon,Twitter for iPhone,"Virginia, USA","I want to see how all these new people in tech do once these layoffs get in full force, unless you in medial technology or somewhere with tenure you prolly not safe.",0,0,2022-09-20,9,i want to see how all these new people in tech do once these layoffs get in full force unless you in medial technology or somewhere with tenure you prolly not safe,-0.2746,Negative
526,2022-09-23 22:35:10+00:00,torovictorioso,Twitter for Android,The world,"IMHO fixing labor hoarding fixes everything.

Every tech company is now talking of productivity (being deliberate). Layoffs to continue.

Power has swung back to companies from employees in tech &amp; and will move sector wide.

Wage raises are dead but SBC is still very much alive.",0,0,2022-09-23,9,imho fixing labor hoarding fixes everythingevery tech company is now talking of productivity being deliberate layoffs to continuepower has swung back to companies from employees in tech amp and will move sector widewage raises are dead but sbc is still very much alive,0.2886,Positive
527,2022-09-14 15:47:26+00:00,Wealth_Nodes,Twitter Web App,,"Tech Layoffs: 
""Software developer Twilio  is cutting approximately 11% of its workforce in a bid to boost margins, the company said Wednesday, becoming the latest tech company to announce layoffs"" (Barron's)
#layoff  #Twilio #technology",0,0,2022-09-14,9,tech layoffs software developer twilio  is cutting approximately  of its workforce in a bid to boost margins the company said wednesday becoming the latest tech company to announce layoffs barronslayoff  twilio technology,0.296,Positive
528,2022-09-01 11:40:24+00:00,StatistaCharts,Twitter for Advertisers,Worldwide,"Will the layoffs in the #tech industry continue to rise, or have we reached the plateau? Between April and July, 170 startups and tech-oriented companies incorporated in the United States laid off employees compared to just 20 in the first quarter.",29,11,2022-09-01,9,will the layoffs in the tech industry continue to rise or have we reached the plateau between april and july  startups and techoriented companies incorporated in the united states laid off employees compared to just  in the first quarter,0.4939,Positive
529,2022-09-05 15:49:32+00:00,thedigitaldash_,Twitter for iPhone, gso • 24 (18+),all of the “day in the life as a 23-year old working in tech” videos are so interesting bc almost all major tech companies are doing layoffs or hiring freezes. snap inc just laid off 20% of its workforce. like how that parallels with the videos we see is so interesting to me,456,35,2022-09-05,9,all of the “day in the life as a  old working in tech” videos are so interesting bc almost all major tech companies are doing layoffs or hiring freezes snap inc just laid off  of its workforce like how that parallels with the videos we see is so interesting to me,0.8549,Positive
530,2022-09-14 17:22:32+00:00,8EightPillars,Twitter for iPhone,global,Big difference between my SWE connections on linkedin and my Non Swe connections as far as handling tech layoffs goes…,0,0,2022-09-14,9,big difference between my swe connections on linkedin and my non swe connections as far as handling tech layoffs goes…,0.0,Neutral
531,2022-09-19 09:13:20+00:00,sophiarambles,Twitter for iPhone,brain,"the volume of tech layoffs speaks about senior management. something to think about, ay?",0,0,2022-09-19,9,the volume of tech layoffs speaks about senior management something to think about ay,0.0,Neutral
532,2022-09-20 15:49:05+00:00,darlingnicki__,Twitter for iPhone,"Atlanta, GA",All these tech layoffs are making me sad,0,0,2022-09-20,9,all these tech layoffs are making me sad,-0.4767,Negative
533,2022-09-14 19:40:07+00:00,Numisma_Capital,Twitter for iPhone,"Chicago, IL",I’m lucky to be living through my first real bear market as an investor with liquidity and a seemingly stable job. Multitude of fascinating lessons to be learned. Fear’s high and investment banks/tech seem to be blinking first with layoffs. Two of pigs that grew plumpest in ‘21,1,0,2022-09-14,9,i’m lucky to be living through my first real bear market as an investor with liquidity and a seemingly stable job multitude of fascinating lessons to be learned fear’s high and investment bankstech seem to be blinking first with layoffs two of pigs that grew plumpest in ‘,0.8176,Positive
534,2022-09-19 04:57:37+00:00,manjeetman_1506,Twitter for Android,"New Delhi,India","What's going on in tech sector? 
Major layoffs in tech dept of #Ola has been reported and a friend of mine working with gold financing company #rupeek also informed about a major layoff",0,0,2022-09-19,9,whats going on in tech sector major layoffs in tech dept of ola has been reported and a friend of mine working with gold financing company rupeek also informed about a major layoff,0.4939,Positive
